,bathroomcnt,bedroomcnt,calculatedfinishedsquarefeet,taxvaluedollarcnt,fips
557,3.0,2.0,1311.0,190770.0,6037.0
558,2.0,3.0,1500.0,449247.0,6037.0
559,2.0,2.0,1092.0,391380.0,6059.0
560,1.0,3.0,1103.0,214832.0,6037.0
561,2.0,2.0,1313.0,166232.0,6037.0
562,4.0,3.0,2314.0,1801829.0,6037.0
563,4.0,3.0,2314.0,2300000.0,6037.0
564,2.0,2.0,1164.0,424000.0,6059.0
565,2.0,1.0,1678.0,9120827.0,6037.0
566,1.0,2.0,816.0,148277.0,6037.0
567,2.0,2.0,1147.0,296000.0,6111.0
568,4.0,4.0,1890.0,601100.0,6037.0
569,1.0,3.0,990.0,196289.0,6037.0
570,2.0,3.0,1325.0,49239.0,6037.0
571,4.0,8.0,2920.0,484436.0,6037.0
572,2.0,3.0,1266.0,350140.0,6037.0
573,1.0,2.0,814.0,123666.0,6037.0
574,2.0,2.0,1100.0,310659.0,6037.0
575,2.0,3.0,1150.0,196000.0,6037.0
576,3.0,3.0,2115.0,638000.0,6111.0
577,2.0,3.0,1323.0,196758.0,6059.0
578,2.0,4.0,2664.0,293250.0,6037.0
579,2.0,3.0,1218.0,327503.0,6037.0
580,1.0,3.0,1024.0,60830.0,6037.0
581,2.5,2.0,1195.0,279000.0,6111.0
582,3.0,3.0,2024.0,158467.0,6037.0
583,2.0,3.0,1818.0,750762.0,6059.0
584,2.0,2.0,1072.0,379872.0,6059.0
585,2.0,4.0,1486.0,515000.0,6037.0
586,3.0,4.0,2407.0,343937.0,6037.0
587,1.0,2.0,882.0,201596.0,6059.0
588,2.0,3.0,2500.0,321056.0,6037.0
589,3.0,3.0,1737.0,301169.0,6037.0
590,3.0,4.0,1866.0,583366.0,6111.0
591,1.0,3.0,1454.0,583768.0,6037.0
592,2.0,3.0,1108.0,40953.0,6037.0
593,2.0,4.0,1599.0,65943.0,6059.0
594,3.0,4.0,2407.0,430721.0,6037.0
595,2.5,3.0,2984.0,582112.0,6059.0
596,2.0,2.0,1573.0,249523.0,6037.0
597,3.0,2.0,1246.0,220277.0,6037.0
598,2.0,4.0,1673.0,577914.0,6059.0
599,2.0,3.0,1769.0,328921.0,6037.0
600,2.0,4.0,1960.0,542000.0,6111.0
601,2.0,4.0,1515.0,162712.0,6059.0
602,1.0,4.0,2438.0,671084.0,6037.0
603,2.0,3.0,1232.0,527929.0,6037.0
604,2.0,2.0,1769.0,192601.0,6037.0
605,1.0,2.0,838.0,159143.0,6037.0
606,2.0,3.0,1452.0,373126.0,6059.0
607,2.0,3.0,2606.0,2230037.0,6037.0
608,1.0,1.0,675.0,165732.0,6037.0
609,3.0,4.0,2908.0,961175.0,6037.0
610,2.5,3.0,2264.0,700522.0,6059.0
611,2.0,3.0,1790.0,89105.0,6037.0
612,3.0,3.0,2567.0,162738.0,6037.0
613,4.0,4.0,2788.0,1370587.0,6037.0
614,3.0,4.0,2000.0,131090.0,6037.0
615,2.0,4.0,1673.0,321975.0,6037.0
616,2.0,2.0,1329.0,77721.0,6059.0
617,2.0,2.0,857.0,92679.0,6037.0
618,1.0,0.0,2910.0,526538.0,6037.0
619,2.0,2.0,1188.0,240731.0,6059.0
620,2.0,2.0,1104.0,311681.0,6059.0
621,1.0,2.0,923.0,192442.0,6059.0
622,2.0,3.0,1886.0,623706.0,6037.0
623,2.0,3.0,1336.0,197000.0,6037.0
624,2.0,6.0,2286.0,375992.0,6037.0
625,3.0,3.0,2219.0,559479.0,6037.0
626,2.0,3.0,1260.0,263000.0,6059.0
627,1.0,3.0,1188.0,364463.0,6037.0
628,2.5,3.0,2651.0,410955.0,6111.0
629,3.0,4.0,2759.0,998623.0,6037.0
630,2.0,4.0,2383.0,1082756.0,6037.0
631,3.5,3.0,2964.0,1104178.0,6059.0
632,3.0,3.0,1684.0,379300.0,6037.0
633,2.0,3.0,1767.0,348808.0,6059.0
634,3.0,2.0,1757.0,1761458.0,6037.0
635,2.0,3.0,1437.0,803000.0,6037.0
636,3.0,3.0,2980.0,835000.0,6059.0
637,3.0,4.0,2612.0,121326.0,6059.0
638,1.0,2.0,890.0,453000.0,6037.0
639,2.0,3.0,1860.0,139452.0,6037.0
640,2.5,4.0,2210.0,791000.0,6059.0
641,3.0,2.0,2392.0,1106741.0,6037.0
642,4.0,3.0,2128.0,827928.0,6037.0
643,3.0,3.0,2616.0,500852.0,6037.0
644,1.0,3.0,918.0,341450.0,6037.0
645,2.0,3.0,1486.0,455491.0,6059.0
646,2.0,3.0,1487.0,702158.0,6059.0
647,3.5,4.0,2743.0,643436.0,6059.0
648,2.5,4.0,2373.0,674071.0,6059.0
649,2.0,3.0,1422.0,534021.0,6111.0
650,1.0,1.0,980.0,494000.0,6037.0
651,1.0,2.0,1026.0,344835.0,6037.0
652,2.5,3.0,1189.0,335000.0,6059.0
653,2.0,2.0,1413.0,424247.0,6037.0
654,3.0,3.0,2949.0,1719847.0,6037.0
655,3.0,4.0,2319.0,620058.0,6037.0
656,2.0,1.0,1086.0,134462.0,6037.0
657,2.0,2.0,1000.0,292206.0,6037.0
658,2.0,3.0,1063.0,231658.0,6059.0
659,2.0,4.0,1383.0,432367.0,6037.0
660,2.0,2.0,1295.0,393946.0,6037.0
661,3.0,4.0,3285.0,1144928.0,6059.0
662,3.0,4.0,1790.0,535000.0,6037.0
663,2.5,3.0,1500.0,358970.0,6111.0
664,2.5,4.0,2269.0,401918.0,6059.0
665,3.0,3.0,1211.0,396113.0,6037.0
666,3.0,3.0,2825.0,629372.0,6059.0
667,4.0,4.0,2961.0,321164.0,6111.0
668,1.0,2.0,1298.0,812200.0,6037.0
669,2.0,2.0,1830.0,402822.0,6037.0
670,1.0,1.0,800.0,115230.0,6037.0
671,4.0,4.0,2891.0,757831.0,6037.0
672,3.0,3.0,1993.0,484273.0,6037.0
673,1.0,1.0,827.0,688828.0,6037.0
674,3.0,4.0,2310.0,995000.0,6037.0
675,1.0,2.0,984.0,385000.0,6037.0
676,2.0,2.0,1090.0,507035.0,6037.0
677,2.0,3.0,1248.0,418000.0,6037.0
678,3.0,3.0,2336.0,587000.0,6037.0
679,1.0,2.0,516.0,217558.0,6037.0
680,1.0,1.0,1036.0,56559.0,6037.0
681,1.0,2.0,838.0,478587.0,6037.0
682,2.5,3.0,2195.0,594296.0,6059.0
683,2.0,3.0,1379.0,103712.0,6037.0
684,1.0,3.0,1006.0,324551.0,6037.0
685,4.0,6.0,2483.0,411176.0,6037.0
686,3.0,3.0,1545.0,533010.0,6037.0
687,2.0,2.0,1685.0,264846.0,6037.0
688,3.0,4.0,2020.0,87877.0,6037.0
689,2.0,2.0,1105.0,888343.0,6037.0
690,1.0,3.0,927.0,414212.0,6037.0
691,3.0,3.0,2504.0,687348.0,6037.0
692,2.0,5.0,2896.0,38680.0,6037.0
693,4.0,4.0,2457.0,1642000.0,6037.0
694,2.0,2.0,1093.0,332569.0,6037.0
695,3.5,4.0,3231.0,878968.0,6111.0
696,2.0,3.0,1372.0,654276.0,6037.0
697,3.0,4.0,1748.0,395304.0,6037.0
698,3.0,4.0,2537.0,328296.0,6037.0
699,2.0,3.0,2274.0,483705.0,6111.0
700,2.0,4.0,2467.0,1462000.0,6037.0
701,3.0,5.0,2625.0,125261.0,6037.0
702,3.0,4.0,2972.0,495338.0,6037.0
703,1.0,3.0,1218.0,267294.0,6037.0
704,3.0,2.0,1576.0,1014000.0,6037.0
705,3.0,4.0,2817.0,538000.0,6037.0
706,2.5,4.0,2217.0,98707.0,6059.0
707,1.0,1.0,550.0,212082.0,6059.0
708,4.0,5.0,1634.0,1314944.0,6037.0
709,1.0,2.0,768.0,152289.0,6037.0
710,3.5,4.0,3100.0,1615417.0,6059.0
711,2.0,2.0,1320.0,228431.0,6037.0
712,3.0,3.0,1564.0,225707.0,6037.0
713,3.0,5.0,2781.0,870746.0,6111.0
714,2.0,2.0,1469.0,234100.0,6037.0
715,3.0,4.0,1752.0,333425.0,6037.0
716,2.0,3.0,1243.0,174930.0,6037.0
717,2.0,2.0,1009.0,207000.0,6059.0
718,1.0,2.0,986.0,80932.0,6037.0
719,2.0,2.0,1180.0,411930.0,6037.0
720,3.0,5.0,2447.0,323707.0,6037.0
721,3.0,4.0,2083.0,175528.0,6037.0
722,2.5,3.0,1821.0,470000.0,6111.0
723,3.5,4.0,2267.0,521009.0,6059.0
724,3.0,4.0,1919.0,652000.0,6037.0
725,2.0,4.0,1950.0,63181.0,6059.0
726,5.0,5.0,3307.0,812000.0,6111.0
727,1.0,3.0,1056.0,395946.0,6037.0
728,3.0,3.0,1320.0,218376.0,6037.0
729,1.0,2.0,900.0,632500.0,6037.0
730,4.0,5.0,3565.0,2441075.0,6037.0
731,2.0,2.0,1387.0,626908.0,6037.0
732,1.0,1.0,1178.0,577270.0,6037.0
733,3.0,4.0,2206.0,389489.0,6037.0
734,2.0,3.0,1705.0,312650.0,6059.0
735,2.0,3.0,1227.0,256259.0,6037.0
736,2.0,3.0,969.0,180935.0,6037.0
737,2.0,4.0,1508.0,427000.0,6037.0
738,2.0,3.0,1051.0,297000.0,6111.0
739,2.0,3.0,1930.0,2308816.0,6059.0
740,3.0,4.0,2269.0,716201.0,6059.0
741,1.0,3.0,1040.0,63738.0,6037.0
742,4.0,4.0,3718.0,869901.0,6037.0
743,2.0,2.0,1910.0,84653.0,6037.0
744,2.0,4.0,1584.0,180579.0,6037.0
745,3.0,4.0,2715.0,619302.0,6037.0
746,3.0,4.0,2309.0,395797.0,6037.0
747,2.0,4.0,2938.0,676532.0,6037.0
748,2.0,3.0,1466.0,403194.0,6059.0
749,2.0,3.0,1498.0,405688.0,6037.0
750,1.0,2.0,944.0,326000.0,6037.0
751,2.0,4.0,2297.0,77208.0,6037.0
752,3.0,3.0,2327.0,174499.0,6037.0
753,2.0,2.0,1644.0,215990.0,6059.0
754,3.5,5.0,3165.0,736786.0,6111.0
755,1.0,1.0,650.0,305000.0,6037.0
756,2.0,4.0,1554.0,215695.0,6059.0
757,2.5,3.0,1472.0,481522.0,6059.0
758,1.0,2.0,1104.0,356579.0,6037.0
759,2.0,4.0,1710.0,124231.0,6037.0
760,2.0,3.0,1227.0,101404.0,6037.0
761,2.0,3.0,1508.0,480000.0,6059.0
762,2.0,3.0,1724.0,654835.0,6037.0
763,5.0,6.0,6251.0,1304082.0,6037.0
764,4.0,3.0,1940.0,625544.0,6037.0
765,4.0,3.0,2878.0,1124001.0,6059.0
766,3.0,3.0,2558.0,467757.0,6037.0
767,0.0,0.0,1539.0,802538.0,6059.0
768,2.5,4.0,2476.0,1143506.0,6059.0
769,0.0,0.0,2184.0,191237.0,6059.0
770,1.0,2.0,970.0,244452.0,6037.0
771,2.0,4.0,1517.0,59397.0,6059.0
772,4.5,3.0,4995.0,3328754.0,6059.0
773,3.0,4.0,1668.0,622571.0,6037.0
774,2.5,4.0,1632.0,304233.0,6111.0
775,1.0,2.0,675.0,220200.0,6037.0
776,2.0,4.0,1800.0,347848.0,6037.0
777,4.5,5.0,3871.0,1563072.0,6059.0
778,2.0,3.0,2374.0,428014.0,6059.0
779,2.0,3.0,1536.0,673000.0,6059.0
780,2.0,2.0,1966.0,705992.0,6037.0
781,4.0,4.0,2940.0,1641066.0,6037.0
782,2.0,3.0,1547.0,488209.0,6037.0
783,3.0,4.0,2520.0,446000.0,6037.0
784,5.0,4.0,3245.0,1831032.0,6037.0
785,3.0,4.0,1975.0,483024.0,6059.0
786,2.0,4.0,1396.0,359000.0,6037.0
787,3.0,2.0,1437.0,486000.0,6037.0
788,2.0,3.0,1014.0,393000.0,6037.0
789,2.5,3.0,1651.0,692517.0,6059.0
790,2.0,3.0,1872.0,332340.0,6037.0
791,2.0,3.0,1637.0,346553.0,6037.0
792,1.0,3.0,972.0,222319.0,6059.0
793,2.0,4.0,1378.0,67255.0,6037.0
794,4.0,4.0,3143.0,927577.0,6111.0
795,3.0,3.0,1840.0,1102419.0,6037.0
796,5.0,5.0,3898.0,1885425.0,6037.0
797,2.0,3.0,1691.0,90330.0,6037.0
798,2.5,4.0,2240.0,329399.0,6059.0
799,2.0,4.0,1638.0,202261.0,6037.0
800,4.0,4.0,4713.0,564362.0,6037.0
801,1.0,1.0,731.0,210172.0,6037.0
802,2.0,2.0,1583.0,553000.0,6111.0
803,3.0,3.0,2046.0,1244696.0,6037.0
804,3.0,3.0,1482.0,240215.0,6037.0
805,2.0,3.0,1318.0,439802.0,6037.0
806,3.5,5.0,3418.0,736317.0,6059.0
807,2.5,3.0,2296.0,596557.0,6059.0
808,2.0,3.0,2284.0,147787.0,6037.0
809,3.0,2.0,1519.0,616885.0,6037.0
810,1.0,3.0,1237.0,318089.0,6037.0
811,1.5,4.0,1567.0,486420.0,6059.0
812,2.0,5.0,1377.0,384000.0,6037.0
813,0.0,0.0,1838.0,678526.0,6059.0
814,2.0,4.0,1601.0,83540.0,6037.0
815,2.0,3.0,1676.0,312033.0,6037.0
816,2.0,2.0,1135.0,255769.0,6059.0
817,2.0,4.0,1886.0,273826.0,6037.0
818,2.0,1.0,1270.0,494110.0,6037.0
819,2.0,3.0,1856.0,449376.0,6037.0
820,3.0,2.0,1410.0,465988.0,6037.0
821,3.0,3.0,1376.0,212120.0,6037.0
822,2.0,2.0,1164.0,271505.0,6037.0
823,3.0,3.0,1496.0,330941.0,6037.0
824,3.0,4.0,2628.0,117462.0,6037.0
825,2.0,2.0,1204.0,313854.0,6059.0
826,3.0,4.0,3347.0,428015.0,6059.0
827,2.0,5.0,2436.0,800000.0,6059.0
828,2.0,4.0,1612.0,65145.0,6111.0
829,2.0,2.0,960.0,140429.0,6037.0
830,2.0,2.0,720.0,230000.0,6037.0
831,3.0,3.0,1482.0,450000.0,6037.0
832,2.0,2.0,1052.0,157822.0,6037.0
833,2.0,3.0,1954.0,338070.0,6037.0
834,2.0,2.0,1109.0,109267.0,6037.0
835,2.0,3.0,1862.0,753908.0,6037.0
836,2.0,3.0,1084.0,52899.0,6037.0
837,2.0,4.0,2202.0,510958.0,6111.0
838,3.0,3.0,1673.0,598630.0,6037.0
839,2.0,2.0,1092.0,191490.0,6037.0
840,5.0,5.0,3860.0,1604041.0,6037.0
841,2.0,4.0,1474.0,109099.0,6037.0
842,3.0,3.0,1585.0,696597.0,6037.0
843,2.0,2.0,1309.0,211161.0,6111.0
844,2.0,3.0,1675.0,214340.0,6037.0
845,4.0,5.0,4726.0,922250.0,6037.0
846,2.0,2.0,1304.0,688000.0,6037.0
847,1.0,2.0,1056.0,289345.0,6037.0
848,1.0,2.0,1365.0,411407.0,6037.0
849,1.0,2.0,944.0,36821.0,6037.0
850,4.0,6.0,3496.0,721949.0,6059.0
851,1.0,2.0,1032.0,529863.0,6037.0
852,1.0,1.0,746.0,117063.0,6037.0
853,4.0,4.0,2730.0,970268.0,6059.0
854,2.0,3.0,1677.0,89628.0,6037.0
855,5.0,7.0,2291.0,460000.0,6037.0
856,2.0,3.0,1524.0,199000.0,6037.0
857,1.0,0.0,670.0,319803.0,6037.0
858,3.0,3.0,2510.0,297714.0,6037.0
859,2.0,3.0,1252.0,323844.0,6111.0
860,2.0,3.0,1658.0,816000.0,6037.0
861,1.0,1.0,683.0,196269.0,6037.0
862,2.0,2.0,1525.0,86111.0,6037.0
863,2.0,2.0,1068.0,440496.0,6037.0
864,1.0,1.0,875.0,424288.0,6037.0
865,2.0,5.0,1750.0,69428.0,6037.0
866,2.0,3.0,999.0,160260.0,6037.0
867,2.0,2.0,1714.0,170949.0,6059.0
868,2.0,2.0,1578.0,94905.0,6037.0
869,2.0,2.0,1504.0,166577.0,6037.0
870,2.0,2.0,1142.0,163280.0,6037.0
871,1.0,3.0,1088.0,34500.0,6037.0
872,1.0,2.0,1067.0,381000.0,6037.0
873,5.5,5.0,6031.0,1838268.0,6111.0
874,2.0,2.0,1318.0,156345.0,6037.0
875,2.0,3.0,1727.0,488240.0,6111.0
876,3.0,4.0,2988.0,815862.0,6037.0
877,1.0,0.0,536.0,218446.0,6037.0
878,1.0,3.0,1119.0,306398.0,6037.0
879,1.0,3.0,1140.0,447999.0,6037.0
880,2.0,4.0,1675.0,313854.0,6037.0
881,2.5,4.0,2738.0,758665.0,6111.0
882,4.0,5.0,3119.0,1051000.0,6037.0
883,2.0,3.0,1260.0,121927.0,6037.0
884,2.0,3.0,1030.0,376000.0,6037.0
885,1.0,2.0,704.0,347350.0,6037.0
886,2.0,4.0,2015.0,616000.0,6037.0
887,4.0,5.0,3540.0,873643.0,6037.0
888,2.0,3.0,1026.0,69781.0,6037.0
889,1.0,1.0,1022.0,136893.0,6037.0
890,2.0,2.0,1305.0,1648488.0,6037.0
891,3.0,4.0,1589.0,303348.0,6037.0
892,2.5,4.0,1659.0,74741.0,6059.0
893,2.0,1.0,1093.0,441633.0,6059.0
894,3.0,3.0,1585.0,329844.0,6037.0
895,1.0,1.0,924.0,160417.0,6059.0
896,1.0,2.0,832.0,245127.0,6037.0
897,2.0,3.0,1700.0,660000.0,6037.0
898,4.0,5.0,3663.0,1365000.0,6037.0
899,2.0,4.0,1177.0,364080.0,6037.0
900,1.0,1.0,1056.0,275028.0,6037.0
901,3.0,5.0,2532.0,710126.0,6037.0
902,2.0,2.0,1151.0,319266.0,6059.0
903,2.0,4.0,1302.0,138793.0,6059.0
904,2.0,2.0,1033.0,214529.0,6059.0
905,2.0,2.0,1143.0,177430.0,6037.0
906,2.0,2.0,829.0,249000.0,6037.0
907,3.0,2.0,1159.0,336441.0,6037.0
908,1.0,2.0,837.0,208000.0,6059.0
909,2.5,2.0,1190.0,462743.0,6059.0
910,3.0,2.0,1765.0,768466.0,6037.0
911,2.0,4.0,2186.0,262966.0,6037.0
912,3.0,3.0,2497.0,234980.0,6037.0
913,1.0,2.0,975.0,193619.0,6059.0
914,2.5,3.0,2175.0,298592.0,6111.0
915,1.0,2.0,925.0,337969.0,6037.0
916,2.0,2.0,1094.0,375000.0,6059.0
917,2.0,2.0,1526.0,456959.0,6037.0
918,2.0,3.0,1533.0,392836.0,6037.0
919,4.0,4.0,2304.0,216379.0,6037.0
920,2.0,3.0,1441.0,454832.0,6037.0
921,2.0,3.0,1496.0,428463.0,6037.0
922,2.0,3.0,2325.0,4061000.0,6037.0
923,2.0,3.0,1893.0,135731.0,6037.0
924,2.0,3.0,1321.0,83406.0,6037.0
925,2.0,2.0,1070.0,324000.0,6037.0
926,1.0,3.0,1110.0,191224.0,6037.0
927,2.0,2.0,1568.0,127743.0,6037.0
928,1.0,2.0,961.0,343815.0,6037.0
929,2.0,3.0,1480.0,218677.0,6059.0
930,2.5,3.0,1784.0,746887.0,6059.0
931,1.0,3.0,1656.0,173843.0,6037.0
932,2.0,3.0,1630.0,112328.0,6037.0
933,1.0,1.0,776.0,159380.0,6059.0
934,3.0,3.0,2498.0,610096.0,6037.0
935,4.0,3.0,2060.0,685293.0,6037.0
936,3.0,3.0,3210.0,476849.0,6059.0
937,2.0,5.0,1651.0,78574.0,6059.0
938,6.0,5.0,4985.0,1430519.0,6037.0
939,1.0,2.0,1302.0,240614.0,6037.0
940,2.0,3.0,1337.0,217822.0,6037.0
941,1.0,3.0,1082.0,77252.0,6037.0
942,1.0,3.0,1019.0,352078.0,6111.0
943,2.0,2.0,1538.0,432369.0,6037.0
944,2.5,2.0,2436.0,1240000.0,6111.0
945,1.0,3.0,1080.0,66194.0,6037.0
946,2.0,3.0,1551.0,162979.0,6037.0
947,2.0,4.0,1534.0,91240.0,6111.0
948,4.0,5.0,3563.0,166373.0,6037.0
949,2.0,1.0,1300.0,420527.0,6059.0
950,5.0,7.0,5727.0,1158006.0,6037.0
951,3.0,3.0,1636.0,370000.0,6037.0
952,6.0,5.0,6646.0,2272121.0,6059.0
953,2.0,2.0,1619.0,358463.0,6037.0
954,3.0,4.0,2307.0,495842.0,6037.0
955,1.0,3.0,1031.0,69532.0,6037.0
956,2.0,3.0,1714.0,411286.0,6059.0
957,6.0,5.0,6338.0,4887723.0,6037.0
958,2.0,2.0,885.0,300946.0,6037.0
959,1.0,2.0,940.0,483000.0,6037.0
960,3.0,4.0,2461.0,600652.0,6037.0
961,2.0,4.0,1808.0,302790.0,6059.0
962,2.0,4.0,1802.0,392673.0,6037.0
963,3.0,4.0,2239.0,771590.0,6059.0
964,2.0,4.0,1743.0,276000.0,6037.0
965,2.0,4.0,1891.0,316959.0,6111.0
966,3.0,4.0,2728.0,526623.0,6059.0
967,2.0,3.0,1461.0,145418.0,6037.0
968,5.5,5.0,5209.0,1811717.0,6059.0
969,2.0,3.0,1108.0,441761.0,6037.0
970,2.0,3.0,1851.0,217461.0,6037.0
971,3.5,2.0,3053.0,1195230.0,6059.0
972,2.0,3.0,1602.0,157812.0,6037.0
973,2.0,3.0,1398.0,1510000.0,6037.0
974,6.5,5.0,6390.0,2755000.0,6111.0
975,2.0,3.0,1496.0,53173.0,6037.0
976,1.0,2.0,928.0,250679.0,6037.0
977,2.0,5.0,3084.0,1490000.0,6037.0
978,1.0,1.0,862.0,357281.0,6037.0
979,1.0,2.0,1028.0,584611.0,6059.0
980,3.0,4.0,2609.0,605244.0,6059.0
981,1.0,1.0,650.0,224132.0,6059.0
982,2.0,3.0,1047.0,384779.0,6037.0
983,3.5,5.0,3137.0,1006754.0,6111.0
984,5.0,4.0,4135.0,2690733.0,6037.0
985,2.0,3.0,1325.0,358482.0,6059.0
986,1.0,2.0,756.0,120032.0,6037.0
987,2.0,3.0,1406.0,465504.0,6059.0
988,0.0,0.0,4300.0,696603.0,6059.0
989,3.0,3.0,1754.0,538082.0,6037.0
990,1.0,3.0,1122.0,63400.0,6037.0
991,1.0,3.0,1138.0,271472.0,6037.0
992,1.5,3.0,1000.0,385793.0,6059.0
993,2.0,4.0,1203.0,242253.0,6059.0
994,2.0,2.0,1764.0,640000.0,6037.0
995,7.0,9.0,4647.0,399268.0,6037.0
996,1.0,1.0,445.0,151911.0,6037.0
997,3.0,3.0,2523.0,199564.0,6037.0
998,1.0,2.0,888.0,219872.0,6037.0
999,3.0,3.0,1714.0,471269.0,6037.0
1000,3.0,4.0,2446.0,1075000.0,6037.0
1001,2.0,4.0,1406.0,499540.0,6037.0
1002,2.5,2.0,2174.0,755451.0,6059.0
1003,2.0,4.0,1681.0,397288.0,6059.0
1004,2.5,3.0,1435.0,403190.0,6111.0
1005,1.5,3.0,982.0,538477.0,6059.0
1006,1.0,2.0,759.0,145929.0,6037.0
1007,1.0,3.0,1699.0,47786.0,6037.0
1008,5.0,5.0,7105.0,3766266.0,6037.0
1009,2.0,2.0,1356.0,74925.0,6037.0
1010,2.0,4.0,2692.0,343943.0,6037.0
1011,2.0,3.0,1324.0,89086.0,6037.0
1012,2.0,4.0,1464.0,190998.0,6111.0
1013,3.0,3.0,1830.0,215802.0,6037.0
1014,2.0,4.0,1246.0,365045.0,6037.0
1015,2.0,3.0,1453.0,182500.0,6037.0
1016,2.0,3.0,1352.0,286796.0,6037.0
1017,2.0,4.0,1574.0,300100.0,6111.0
1018,1.0,2.0,864.0,177486.0,6037.0
1019,4.0,4.0,2005.0,421336.0,6037.0
1020,4.5,5.0,4039.0,1534217.0,6059.0
1021,3.0,4.0,1557.0,410174.0,6037.0
1022,2.0,2.0,1440.0,474088.0,6037.0
1023,2.0,2.0,1094.0,228776.0,6037.0
1024,3.0,4.0,2845.0,532791.0,6059.0
1025,1.0,1.0,726.0,232444.0,6037.0
1026,2.0,3.0,1324.0,385000.0,6037.0
1027,2.0,3.0,1642.0,339760.0,6037.0
1028,3.0,3.0,1309.0,474325.0,6037.0
1029,1.0,2.0,1028.0,57936.0,6037.0
1030,1.5,2.0,1204.0,160681.0,6059.0
1031,5.0,4.0,3918.0,792869.0,6037.0
1032,2.0,4.0,2279.0,636000.0,6059.0
1033,2.0,2.0,1730.0,729315.0,6037.0
1034,3.0,3.0,2011.0,1295091.0,6037.0
1035,2.5,3.0,1680.0,742429.0,6059.0
1036,3.0,4.0,2164.0,888343.0,6037.0
1037,3.0,2.0,2074.0,599486.0,6037.0
1038,2.0,3.0,1248.0,59662.0,6059.0
1039,2.0,2.0,1439.0,416091.0,6037.0
1040,2.0,4.0,1440.0,58979.0,6037.0
1041,1.0,2.0,1220.0,572459.0,6037.0
1042,1.0,3.0,1056.0,282021.0,6037.0
1043,3.0,4.0,2711.0,554500.0,6037.0
1044,1.0,2.0,780.0,166237.0,6037.0
1045,1.0,2.0,1012.0,614000.0,6111.0
1046,1.0,3.0,936.0,390870.0,6037.0
1047,4.0,4.0,2993.0,1167537.0,6037.0
1048,3.0,3.0,2015.0,469553.0,6037.0
1049,2.5,3.0,2949.0,812200.0,6059.0
1050,2.0,4.0,1911.0,508659.0,6037.0
1051,2.0,6.0,3689.0,1066012.0,6037.0
1052,4.0,4.0,3663.0,1083852.0,6059.0
1053,1.5,3.0,1174.0,232685.0,6059.0
1054,2.0,3.0,1964.0,588764.0,6037.0
1055,1.0,3.0,956.0,787437.0,6037.0
1056,2.0,2.0,1006.0,304575.0,6037.0
1057,3.0,5.0,3319.0,516471.0,6037.0
1058,2.0,4.0,1437.0,103394.0,6037.0
1059,1.0,1.0,645.0,234049.0,6037.0
1060,2.0,2.0,1169.0,255000.0,6111.0
1061,2.0,2.0,1178.0,243348.0,6111.0
1062,4.5,4.0,3767.0,2922335.0,6059.0
1063,2.0,3.0,1159.0,270459.0,6037.0
1064,1.0,3.0,1968.0,58770.0,6037.0
1065,2.0,2.0,1026.0,391703.0,6037.0
1066,1.0,1.0,634.0,126963.0,6037.0
1067,2.0,2.0,1394.0,461000.0,6037.0
1068,2.0,2.0,970.0,270913.0,6037.0
1069,3.0,4.0,1861.0,144996.0,6037.0
1070,2.0,3.0,1548.0,369684.0,6037.0
1071,3.0,3.0,2409.0,163714.0,6037.0
1072,3.0,2.0,1582.0,269755.0,6037.0
1073,1.0,2.0,866.0,149703.0,6037.0
1074,3.0,3.0,1415.0,307620.0,6037.0
1075,1.0,2.0,938.0,47670.0,6037.0
1076,2.0,2.0,1574.0,480408.0,6037.0
1077,3.0,3.0,2611.0,695197.0,6037.0
1078,2.0,3.0,1987.0,135288.0,6059.0
1079,1.0,2.0,728.0,202789.0,6037.0
1080,2.0,3.0,1436.0,67012.0,6059.0
1081,3.0,4.0,2691.0,591890.0,6037.0
1082,2.0,4.0,1744.0,799845.0,6037.0
1083,2.0,3.0,1166.0,348097.0,6111.0
1084,2.0,3.0,1855.0,269236.0,6037.0
1085,1.5,2.0,1086.0,473623.0,6059.0
1086,0.0,0.0,389.0,319396.0,6037.0
1087,3.0,4.0,2556.0,525645.0,6037.0
1088,2.0,4.0,2073.0,148688.0,6037.0
1089,3.0,3.0,1494.0,600000.0,6059.0
1090,2.0,4.0,2267.0,223968.0,6037.0
1091,5.5,5.0,5896.0,1476301.0,6059.0
1092,2.0,3.0,1639.0,358236.0,6037.0
1093,1.0,2.0,1040.0,535922.0,6037.0
1094,2.0,3.0,1202.0,593000.0,6037.0
1095,2.0,5.0,1789.0,374367.0,6037.0
1096,1.0,3.0,1156.0,39948.0,6037.0
1097,2.5,2.0,2271.0,622298.0,6059.0
1098,3.0,4.0,1859.0,349142.0,6059.0
1099,3.0,3.0,1210.0,73088.0,6037.0
1100,1.0,2.0,1328.0,236639.0,6037.0
1101,3.0,5.0,2563.0,487385.0,6059.0
1102,1.0,2.0,916.0,165817.0,6037.0
1103,2.0,3.0,1876.0,695446.0,6059.0
1104,2.0,2.0,1929.0,399508.0,6037.0
1105,2.0,3.0,1134.0,105763.0,6037.0
1106,1.0,2.0,1223.0,59383.0,6037.0
1107,2.5,3.0,1497.0,440101.0,6059.0
1108,4.5,4.0,5032.0,1333213.0,6059.0
1109,2.0,2.0,1539.0,403856.0,6037.0
1110,1.0,1.0,703.0,280000.0,6037.0
